study_accession,sample_accession,sample_name,run_accession,read_count,fastq_ftp
PRJEB4336,SAMEA2162200,MH0137,ERR321460,4540382,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321460/ERR321460_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321460/ERR321460_2.fastq.gz
PRJEB4336,SAMEA2162200,MH0137,ERR321461,4424249,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321461/ERR321461_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321461/ERR321461_2.fastq.gz
PRJEB4336,SAMEA2157909,MH0138,ERR321462,30212546,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321462/ERR321462_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321462/ERR321462_2.fastq.gz
PRJEB4336,SAMEA2145301,MH0139,ERR321463,35915650,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321463/ERR321463_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321463/ERR321463_2.fastq.gz
PRJEB4336,SAMEA2147587,MH0140,ERR321464,35213514,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321464/ERR321464_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321464/ERR321464_2.fastq.gz
PRJEB4336,SAMEA2147114,MH0141,ERR321465,35379933,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321465/ERR321465_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321465/ERR321465_2.fastq.gz
PRJEB4336,SAMEA2156675,MH0142,ERR321466,33506297,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321466/ERR321466_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321466/ERR321466_2.fastq.gz
PRJEB4336,SAMEA2163575,MH0143,ERR321467,33998901,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321467/ERR321467_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321467/ERR321467_2.fastq.gz
PRJEB4336,SAMEA2159408,MH0144,ERR321468,35169143,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321468/ERR321468_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321468/ERR321468_2.fastq.gz
PRJEB4336,SAMEA2157747,MH0145,ERR321469,25624793,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321469/ERR321469_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321469/ERR321469_2.fastq.gz
PRJEB4336,SAMEA2157747,MH0145,ERR321470,7673005,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321470/ERR321470_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321470/ERR321470_2.fastq.gz
PRJEB4336,SAMEA2152204,MH0146,ERR321471,28796483,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321471/ERR321471_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321471/ERR321471_2.fastq.gz
PRJEB4336,SAMEA2151838,MH0147,ERR321472,18518473,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321472/ERR321472_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321472/ERR321472_2.fastq.gz
PRJEB4336,SAMEA2151838,MH0147,ERR321473,4019486,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321473/ERR321473_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321473/ERR321473_2.fastq.gz
PRJEB4336,SAMEA2151838,MH0147,ERR321474,4373056,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321474/ERR321474_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321474/ERR321474_2.fastq.gz
PRJEB4336,SAMEA2151838,MH0147,ERR321475,4219546,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321475/ERR321475_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321475/ERR321475_2.fastq.gz
PRJEB4336,SAMEA2161222,MH0148,ERR321476,20820087,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321476/ERR321476_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321476/ERR321476_2.fastq.gz
PRJEB4336,SAMEA2161222,MH0148,ERR321477,3880408,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321477/ERR321477_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321477/ERR321477_2.fastq.gz
PRJEB4336,SAMEA2161222,MH0148,ERR321478,3826978,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321478/ERR321478_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321478/ERR321478_2.fastq.gz
PRJEB4336,SAMEA2161222,MH0148,ERR321479,3874657,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321479/ERR321479_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321479/ERR321479_2.fastq.gz
PRJEB4336,SAMEA1969178,MH0149,ERR321480,29434545,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321480/ERR321480_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321480/ERR321480_2.fastq.gz
PRJEB4336,SAMEA1964687,MH0150,ERR321481,26970140,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321481/ERR321481_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321481/ERR321481_2.fastq.gz
PRJEB4336,SAMEA1964687,MH0150,ERR321482,6823991,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321482/ERR321482_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321482/ERR321482_2.fastq.gz
PRJEB4336,SAMEA2161021,MH0151,ERR321483,31756916,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321483/ERR321483_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321483/ERR321483_2.fastq.gz
PRJEB4336,SAMEA1967891,MH0152,ERR321484,30449273,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321484/ERR321484_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321484/ERR321484_2.fastq.gz
PRJEB4336,SAMEA2162862,MH0153,ERR321485,30578998,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321485/ERR321485_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321485/ERR321485_2.fastq.gz
PRJEB4336,SAMEA2145582,MH0154,ERR321486,29823448,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321486/ERR321486_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321486/ERR321486_2.fastq.gz
PRJEB4336,SAMEA2147092,MH0155,ERR321487,29733201,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321487/ERR321487_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321487/ERR321487_2.fastq.gz
PRJEB4336,SAMEA2145648,MH0156,ERR321488,29844475,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321488/ERR321488_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321488/ERR321488_2.fastq.gz
PRJEB4336,SAMEA2148549,MH0157,ERR321489,29214862,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321489/ERR321489_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321489/ERR321489_2.fastq.gz
PRJEB4336,SAMEA2143980,MH0158,ERR321490,29704572,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321490/ERR321490_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321490/ERR321490_2.fastq.gz
PRJEB4336,SAMEA2150447,MH0159,ERR321491,29418312,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321491/ERR321491_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321491/ERR321491_2.fastq.gz
PRJEB4336,SAMEA2157793,MH0160,ERR321492,28197773,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321492/ERR321492_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321492/ERR321492_2.fastq.gz
PRJEB4336,SAMEA2149271,MH0161,ERR321493,33282106,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321493/ERR321493_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321493/ERR321493_2.fastq.gz
PRJEB4336,SAMEA2162182,MH0162,ERR321494,34273643,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321494/ERR321494_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321494/ERR321494_2.fastq.gz
PRJEB4336,SAMEA2156906,MH0163,ERR321495,27501502,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321495/ERR321495_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321495/ERR321495_2.fastq.gz
PRJEB4336,SAMEA2156906,MH0163,ERR321496,3172393,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321496/ERR321496_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321496/ERR321496_2.fastq.gz
PRJEB4336,SAMEA2148105,MH0164,ERR321497,31546860,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321497/ERR321497_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321497/ERR321497_2.fastq.gz
PRJEB4336,SAMEA2155373,MH0165,ERR321498,19139417,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321498/ERR321498_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321498/ERR321498_2.fastq.gz
PRJEB4336,SAMEA2155373,MH0165,ERR321499,2707333,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321499/ERR321499_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321499/ERR321499_2.fastq.gz
PRJEB4336,SAMEA2155373,MH0165,ERR321500,2789274,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321500/ERR321500_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321500/ERR321500_2.fastq.gz
PRJEB4336,SAMEA2155373,MH0165,ERR321501,2868979,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321501/ERR321501_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321501/ERR321501_2.fastq.gz
PRJEB4336,SAMEA2155373,MH0165,ERR321502,4046020,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321502/ERR321502_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321502/ERR321502_2.fastq.gz
PRJEB4336,SAMEA2154893,MH0166,ERR321503,19936811,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321503/ERR321503_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321503/ERR321503_2.fastq.gz
PRJEB4336,SAMEA2154893,MH0166,ERR321504,3663831,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321504/ERR321504_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321504/ERR321504_2.fastq.gz
PRJEB4336,SAMEA2154893,MH0166,ERR321505,4191766,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321505/ERR321505_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321505/ERR321505_2.fastq.gz
PRJEB4336,SAMEA2154920,MH0167,ERR321506,20271338,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321506/ERR321506_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321506/ERR321506_2.fastq.gz
PRJEB4336,SAMEA2154920,MH0167,ERR321507,2943418,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321507/ERR321507_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321507/ERR321507_2.fastq.gz
PRJEB4336,SAMEA2154920,MH0167,ERR321508,2994574,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321508/ERR321508_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321508/ERR321508_2.fastq.gz
PRJEB4336,SAMEA2154920,MH0167,ERR321509,3070184,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321509/ERR321509_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321509/ERR321509_2.fastq.gz
PRJEB4336,SAMEA2145758,MH0168,ERR321510,20197557,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321510/ERR321510_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321510/ERR321510_2.fastq.gz
PRJEB4336,SAMEA2145758,MH0168,ERR321511,3052239,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321511/ERR321511_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321511/ERR321511_2.fastq.gz
PRJEB4336,SAMEA2145758,MH0168,ERR321512,3107070,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321512/ERR321512_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321512/ERR321512_2.fastq.gz
PRJEB4336,SAMEA2145758,MH0168,ERR321513,3198795,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321513/ERR321513_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321513/ERR321513_2.fastq.gz
PRJEB4336,SAMEA2162231,MH0169,ERR321514,25258224,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321514/ERR321514_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321514/ERR321514_2.fastq.gz
PRJEB4336,SAMEA2162231,MH0169,ERR321515,5561482,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321515/ERR321515_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321515/ERR321515_2.fastq.gz
PRJEB4336,SAMEA2158269,MH0170,ERR321516,22869714,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321516/ERR321516_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321516/ERR321516_2.fastq.gz
PRJEB4336,SAMEA2158269,MH0170,ERR321517,3989003,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321517/ERR321517_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321517/ERR321517_2.fastq.gz
PRJEB4336,SAMEA2158269,MH0170,ERR321518,4008875,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321518/ERR321518_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321518/ERR321518_2.fastq.gz
PRJEB4336,SAMEA2158269,MH0170,ERR321519,4128919,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321519/ERR321519_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321519/ERR321519_2.fastq.gz
PRJEB4336,SAMEA2152125,MH0172,ERR321520,33090647,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321520/ERR321520_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321520/ERR321520_2.fastq.gz
PRJEB4336,SAMEA2157273,MH0173,ERR321521,33443638,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321521/ERR321521_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321521/ERR321521_2.fastq.gz
PRJEB4336,SAMEA2142594,MH0174,ERR321522,32813386,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321522/ERR321522_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321522/ERR321522_2.fastq.gz
PRJEB4336,SAMEA2154047,MH0175,ERR321523,32665569,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321523/ERR321523_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321523/ERR321523_2.fastq.gz
PRJEB4336,SAMEA2150563,MH0176,ERR321524,30950602,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321524/ERR321524_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321524/ERR321524_2.fastq.gz
PRJEB4336,SAMEA2151606,MH0177,ERR321525,19077865,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321525/ERR321525_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321525/ERR321525_2.fastq.gz
PRJEB4336,SAMEA2151606,MH0177,ERR321526,2743969,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321526/ERR321526_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321526/ERR321526_2.fastq.gz
PRJEB4336,SAMEA2151606,MH0177,ERR321527,2682957,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321527/ERR321527_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321527/ERR321527_2.fastq.gz
PRJEB4336,SAMEA2151606,MH0177,ERR321528,2768394,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321528/ERR321528_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321528/ERR321528_2.fastq.gz
PRJEB4336,SAMEA2155689,MH0178,ERR321529,32108566,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321529/ERR321529_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321529/ERR321529_2.fastq.gz
PRJEB4336,SAMEA2159561,MH0179,ERR321530,33178805,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321530/ERR321530_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321530/ERR321530_2.fastq.gz
PRJEB4336,SAMEA2159891,MH0180,ERR321531,29829073,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321531/ERR321531_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321531/ERR321531_2.fastq.gz
PRJEB4336,SAMEA2147991,MH0181,ERR321532,34911534,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321532/ERR321532_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321532/ERR321532_2.fastq.gz
PRJEB4336,SAMEA2142793,MH0182,ERR321533,37186014,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321533/ERR321533_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321533/ERR321533_2.fastq.gz
PRJEB4336,SAMEA2157028,MH0183,ERR321534,27166048,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321534/ERR321534_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321534/ERR321534_2.fastq.gz
PRJEB4336,SAMEA2157028,MH0183,ERR321535,3599021,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321535/ERR321535_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321535/ERR321535_2.fastq.gz
PRJEB4336,SAMEA2157028,MH0183,ERR321536,3705870,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321536/ERR321536_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321536/ERR321536_2.fastq.gz
PRJEB4336,SAMEA2157028,MH0183,ERR321537,3811988,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321537/ERR321537_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321537/ERR321537_2.fastq.gz
PRJEB4336,SAMEA2151034,MH0184,ERR321538,20776909,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321538/ERR321538_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321538/ERR321538_2.fastq.gz
PRJEB4336,SAMEA2151034,MH0184,ERR321539,4176559,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321539/ERR321539_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321539/ERR321539_2.fastq.gz
PRJEB4336,SAMEA2151034,MH0184,ERR321540,4543597,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321540/ERR321540_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321540/ERR321540_2.fastq.gz
PRJEB4336,SAMEA2151034,MH0184,ERR321541,4383984,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321541/ERR321541_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321541/ERR321541_2.fastq.gz
PRJEB4336,SAMEA2144623,MH0185,ERR321542,36904022,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321542/ERR321542_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321542/ERR321542_2.fastq.gz
PRJEB4336,SAMEA2142525,MH0186,ERR321543,37194352,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321543/ERR321543_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321543/ERR321543_2.fastq.gz
PRJEB4336,SAMEA2159202,MH0187,ERR321544,33641796,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321544/ERR321544_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321544/ERR321544_2.fastq.gz
PRJEB4336,SAMEA2143633,MH0188,ERR321545,22946014,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321545/ERR321545_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321545/ERR321545_2.fastq.gz
PRJEB4336,SAMEA2143633,MH0188,ERR321546,22495483,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321546/ERR321546_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321546/ERR321546_2.fastq.gz
PRJEB4336,SAMEA2152938,MH0189,ERR321547,35509452,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321547/ERR321547_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321547/ERR321547_2.fastq.gz
PRJEB4336,SAMEA2158190,MH0191,ERR321548,38025060,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321548/ERR321548_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321548/ERR321548_2.fastq.gz
PRJEB4336,SAMEA2157917,MH0193,ERR321549,21073603,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321549/ERR321549_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321549/ERR321549_2.fastq.gz
PRJEB4336,SAMEA2157917,MH0193,ERR321550,20758267,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321550/ERR321550_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321550/ERR321550_2.fastq.gz
PRJEB4336,SAMEA2144980,MH0195,ERR321551,44427195,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321551/ERR321551_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321551/ERR321551_2.fastq.gz
PRJEB4336,SAMEA2146477,MH0196,ERR321552,47809980,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321552/ERR321552_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321552/ERR321552_2.fastq.gz
PRJEB4336,SAMEA2152373,MH0197,ERR321553,46538391,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321553/ERR321553_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321553/ERR321553_2.fastq.gz
PRJEB4336,SAMEA2153397,MH0198,ERR321554,48408539,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321554/ERR321554_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321554/ERR321554_2.fastq.gz
PRJEB4336,SAMEA2149636,MH0199,ERR321555,53426062,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321555/ERR321555_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321555/ERR321555_2.fastq.gz
PRJEB4336,SAMEA2146107,MH0200,ERR321556,38335125,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321556/ERR321556_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321556/ERR321556_2.fastq.gz
PRJEB4336,SAMEA2150726,MH0203,ERR321557,49644642,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321557/ERR321557_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321557/ERR321557_2.fastq.gz
PRJEB4336,SAMEA2154015,MH0204,ERR321558,51913644,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321558/ERR321558_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321558/ERR321558_2.fastq.gz
PRJEB4336,SAMEA2159529,MH0205,ERR321559,43192858,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321559/ERR321559_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321559/ERR321559_2.fastq.gz
PRJEB4336,SAMEA1965149,MH0206,ERR321560,48927310,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321560/ERR321560_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321560/ERR321560_2.fastq.gz
PRJEB4336,SAMEA2161372,MH0211,ERR321561,58533367,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321561/ERR321561_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321561/ERR321561_2.fastq.gz
PRJEB4336,SAMEA2154150,MH0212,ERR321562,50160914,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321562/ERR321562_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321562/ERR321562_2.fastq.gz
PRJEB4336,SAMEA2159974,MH0217,ERR321563,37936593,ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321563/ERR321563_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321563/ERR321563_2.fastq.gz
